,ID,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month,LIMIT_BAL
0,21711,23,43714,47653,51400,399,500,10400,2,1,0,0,0,-1,-1,-1,5000,5000,399,500,10400,0,2,0,60000
0,12710,33,306623,296304,295855,201842,201309,200695,2,2,0,0,0,0,0,0,12000,11504,8500,8000,8000,11000,1,0,300000
0,13074,28,168318,127111,74197,-19,-19,142176,1,2,-2,-2,-2,-2,-2,-1,4163,1898,0,0,142195,5100,2,0,180000
0,9632,50,115937,118957,119649,122448,-3353,123939,1,1,0,0,0,0,0,-1,5800,6000,8000,40000,127292,6000,1,0,260000
0,24683,42,73214,76599,78274,80102,60729,56411,1,2,0,0,0,0,0,0,10000,4000,8000,10000,15000,8000,1,0,330000
0,25849,35,160560,158782,150844,151623,148261,153161,2,1,0,0,0,0,0,0,10012,10010,10000,7000,10000,10000,2,0,230000
0,21834,27,101429,79254,80910,83072,87774,90579,2,1,2,0,0,0,0,2,2833,2929,3500,6100,4367,0,2,1,100000
0,6111,31,0,0,399,35528,10389,0,1,2,1,-2,-1,0,0,0,0,399,35129,0,0,1307,1,0,500000
0,22479,44,23268,24377,27164,26429,28291,27702,3,2,2,0,0,2,2,2,1500,3500,0,2300,0,1500,2,1,50000
0,595,46,56700,57875,59044,59756,61004,62213,3,2,0,0,0,0,0,0,2681,2724,2287,2362,2374,2454,1,0,110000
0,9654,49,3024,11080,8736,26383,27959,20360,2,1,-1,-1,2,0,0,0,10000,0,20000,10000,5000,1520,2,0,200000
0,22130,24,100772,85185,77698,67459,52777,46337,3,2,0,0,0,0,0,0,3034,4031,2495,1556,1431,1293,2,0,180000
0,9360,36,15401,23032,54759,52030,71797,93159,1,2,-1,-1,0,-1,-1,-1,23128,40105,52221,71852,93218,179568,1,0,500000
0,14268,49,511,-5,-5,561,0,0,1,1,-1,-1,-2,-1,-1,-2,0,0,566,0,0,517,1,0,240000
0,12112,27,28978,25271,19917,22659,16114,15587,2,2,0,0,0,0,0,0,5029,12000,12659,10000,9000,9000,2,0,180000
0,979,26,5591,6619,10574,7733,6794,5487,2,2,0,0,0,0,0,0,1126,4081,240,504,169,62,1,1,180000
0,14773,44,10056,11387,12192,12986,13775,14393,3,1,0,0,0,0,0,0,1500,1300,1000,1000,1000,1000,1,0,30000
0,16719,46,14075,15523,17264,18325,15680,0,3,3,0,0,0,0,0,0,2000,2000,1500,500,0,0,1,0,20000
0,23717,52,-190,-760,-760,-760,760,760,3,1,1,-2,-2,-2,-1,0,0,0,0,1520,0,0,2,0,30000
0,26889,33,206597,211687,198245,217320,2500,0,1,2,0,0,0,0,-1,-1,10022,25045,33124,5180,0,0,1,0,360000
0,4747,27,46657,48615,49519,48421,50644,51662,2,1,1,2,2,2,2,2,3000,2000,0,3000,2000,3000,1,0,110000
0,5494,24,24608,18686,18571,18118,16179,12919,2,1,0,0,0,0,0,0,1400,1500,1295,3655,330,507,1,0,60000
0,12495,29,221626,190440,118163,110728,106426,15300,1,3,0,0,0,0,0,0,6530,4200,4938,10000,2420,221000,2,1,290000
0,5767,26,14692,15722,16733,17453,17970,18175,3,2,0,0,0,0,0,0,1269,1280,1000,950,652,1000,2,0,90000
0,23755,54,0,0,1702,0,0,0,4,1,1,-2,-2,-2,-2,-2,0,1702,0,0,0,0,2,0,300000
0,3821,42,3208,9134,8820,1502,4505,3766,1,1,0,0,2,2,-2,-2,6000,0,0,3003,31,4007,1,0,220000
0,19099,27,71965,70232,71794,73125,82798,81336,1,1,3,2,0,0,0,3,0,3278,3211,11457,0,0,2,1,80000
0,16212,34,19381,20359,19360,20421,19832,18052,3,2,1,2,2,2,2,0,1600,300,1700,0,804,1000,2,0,20000
0,3617,29,10208,8598,7100,9305,9805,5720,1,2,0,0,0,0,0,0,1500,1000,4000,500,2500,0,1,0,10000
0,14505,27,91467,68747,66372,64854,66432,46919,1,2,0,0,0,0,0,0,3247,3372,2354,2432,2919,1926,2,0,130000
0,21029,39,16621,7309,17120,18130,18491,18893,2,1,0,0,0,0,0,0,1200,10000,1301,662,700,1000,1,0,20000
0,27691,25,4999,5588,3366,0,2192,0,1,2,-1,-1,-1,-1,-1,-1,5588,3366,0,2192,0,18192,2,0,270000
0,29378,28,92677,92809,93392,93609,95055,96761,2,2,0,0,0,0,0,0,4516,5005,5006,5014,5008,4008,1,0,120000
0,2568,48,8666,8666,17307,8666,8666,17303,2,1,-1,-1,-1,0,-1,-1,8666,17307,173,8666,17303,173,1,0,210000
0,12197,35,17936,17368,16792,18013,17583,18998,2,2,4,3,2,2,2,2,0,0,1500,0,1708,0,1,1,20000
0,9861,25,106223,103922,106082,95645,89762,91835,1,2,0,0,0,0,0,0,7500,16027,9000,2919,3220,22000,2,0,190000
0,23585,37,1054,2869,5567,2622,5550,7446,2,1,-1,0,0,0,0,0,2000,3000,2000,3000,2000,3000,2,1,230000
0,27907,28,18877,18379,10327,17252,9917,33776,1,2,-1,-1,2,-1,-1,-1,18417,48,17337,9965,33826,116,2,0,310000
0,18305,33,32752,34202,35242,34776,35497,36325,2,1,0,0,0,0,0,0,2000,1600,1600,1300,1400,1600,2,0,50000
0,22586,31,59426,59643,61279,61017,30117,29526,2,2,0,0,0,0,0,2,2800,3200,2535,2331,0,1073,2,0,60000
0,1930,49,169260,161760,154424,147137,138240,125866,2,1,0,0,0,0,0,0,6600,6170,5100,4726,4555,4375,1,0,470000
0,24113,28,0,0,0,0,0,0,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,360000
0,2663,45,4624,2874,1210,632,15243,5471,1,2,-1,-1,-1,-1,-1,-1,2888,1216,640,15251,5472,4045,2,0,220000
0,29417,29,8099,9727,5732,6576,7472,8359,2,1,0,0,0,0,0,0,2000,3000,1104,1000,1000,2000,1,0,10000
0,4526,25,11391,8081,16297,1000,0,0,2,2,0,0,0,-1,-1,-2,1286,10048,1003,0,0,0,1,0,50000
0,1574,24,50716,50606,33265,29300,20703,30101,1,2,0,0,0,0,0,0,3029,2000,1021,1004,10000,2500,1,1,50000
0,17160,27,170646,174134,167095,161573,122362,116243,2,1,2,2,2,0,0,0,7800,16,6800,3800,5134,4000,2,1,210000
0,13552,39,1134,611,0,0,706,0,1,1,-1,-1,-1,-2,-1,-1,613,0,0,706,0,0,2,0,300000
0,27668,24,43219,35137,25862,12468,12381,12683,1,2,0,0,0,0,0,0,2400,1900,2400,250,500,0,2,0,50000
0,14221,42,44689,45669,46621,45573,48678,47744,2,2,2,2,2,2,2,2,2000,2000,0,4000,0,2000,2,1,70000
0,27110,36,20857,22199,23834,25353,27075,28092,2,2,0,0,0,0,0,0,2000,2000,2000,2000,3000,830,1,0,70000
0,2930,28,18112,8857,69841,59075,58998,61038,2,2,0,-1,-1,0,0,0,10084,79200,2108,2200,3006,2523,2,0,80000
0,6071,41,74228,76138,45441,30526,28356,2661,2,1,0,0,0,0,0,0,3500,2000,1400,1600,400,1000,2,0,80000
0,29041,50,193355,8173,-11,-11,39618,20380,3,1,-2,-2,-2,-2,-2,-2,8173,0,0,39629,20380,32701,2,0,250000
0,4724,31,8350,4750,5134,245,56,167,2,2,0,0,0,0,-2,-2,2001,1001,501,201,501,501,2,0,200000
0,7520,33,1326,0,256,0,0,126,2,1,-1,-1,-1,-1,-2,-1,0,256,0,0,126,0,2,0,300000
0,3646,26,161766,166147,169882,173246,177112,187951,2,2,0,0,0,0,0,0,7000,6500,6183,6640,14000,0,1,0,240000
0,21467,28,0,0,0,0,0,0,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,120000
0,23101,30,5919,5545,2154,583,11381,9508,2,2,-1,-1,-1,-1,-1,0,5548,2154,583,11381,190,74,2,0,80000
0,887,30,1544,1648,1284,1088,892,-304,1,2,-2,-2,-2,-2,-2,-2,1300,1000,1000,1000,304,39544,1,0,310000
0,14063,26,12894,12404,12408,11912,13707,14328,2,2,3,3,2,2,2,2,0,500,0,2000,1000,1000,1,1,30000
0,20460,25,390,390,1128,19780,0,0,2,2,-1,-1,-1,-1,-1,-2,390,1128,19780,0,0,0,1,0,20000
0,9226,23,21905,22473,21380,283,0,-17149,2,2,0,0,0,-1,-1,-2,1373,1000,283,0,0,20261,2,0,160000
0,22228,28,60697,64440,67503,68566,65411,66597,1,1,0,0,0,0,0,0,5000,5000,5007,5000,5000,5000,2,0,390000
0,12920,39,93797,91523,88331,81192,78774,77117,2,1,0,0,0,0,0,0,3339,2892,2733,2752,3159,3000,2,0,130000
0,19496,43,941,911,9743,7480,22880,880,1,1,-1,-1,-1,2,-1,0,920,9752,0,22880,0,7270,2,1,220000
0,13241,36,7887,2516,5252,13192,29029,27812,3,2,0,-1,-1,-1,0,0,2516,5252,13192,20000,1179,623,2,0,440000
0,2804,28,28639,29482,30455,28955,25959,26144,1,2,0,0,0,0,0,0,2100,2000,1000,600,3000,0,1,0,50000
0,14759,62,83393,10237,14580,61024,86809,177816,1,1,-1,-1,-1,-1,-1,-1,10237,14580,61024,86809,177816,82610,1,0,350000
0,22359,28,0,0,0,0,0,0,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,230000
0,6843,25,15522,16469,15907,17140,16724,18438,2,2,2,2,2,2,2,0,1500,0,1500,0,2000,1500,1,0,20000
0,27466,50,-10682,50928,54711,55926,18030,18367,2,1,1,-1,0,0,0,0,62000,5000,3000,2000,1000,2000,1,0,110000
0,13338,27,1066,5079,2528,4007,7457,2819,2,2,-1,-1,2,-1,-1,-1,5079,0,4007,7457,2819,8638,2,0,120000
0,4461,45,7088,8139,8966,8294,3902,468,2,2,0,0,0,-1,-1,-1,1173,1000,8294,3902,468,291,2,0,270000
0,8778,24,28059,17712,18642,20011,19147,19056,1,2,-1,0,0,0,0,0,2000,3000,3000,2000,2000,3668,2,0,70000
0,28546,39,25254,26366,510,16121,17539,19088,2,2,0,0,-1,-1,0,0,2000,510,16121,2000,2000,998,2,0,50000
0,3355,41,84573,76348,50776,51018,25982,10170,3,1,0,0,0,0,0,0,2544,1433,3224,775,5000,2000,1,0,200000
0,16879,38,49201,59372,49677,49515,42568,48268,2,1,0,0,0,0,-1,0,30107,10026,7241,50091,25000,5078,1,0,500000
0,18720,26,87606,91430,88705,65632,49431,50864,2,2,2,2,2,0,0,0,7063,7,2054,1800,2864,3197,2,1,90000
0,3388,37,1961,1188,-150,150,6805,0,1,1,-1,-1,-1,-1,-1,-1,1188,0,300,6805,0,0,1,0,500000
0,14295,24,1650,1650,1650,1650,1650,1650,2,2,2,2,4,4,4,4,0,0,0,0,0,0,1,1,20000
0,15521,32,45469,39368,9652,10775,1943,13243,2,2,0,0,0,0,-1,0,5000,2000,3000,1943,13000,170000,1,0,180000
0,3856,24,76453,49430,50169,49661,42831,27495,2,2,0,0,0,0,0,0,2500,2000,2000,3551,1500,1000,2,0,90000
0,9781,42,1729,1262,6867,2271,1054,1197,1,1,-1,-1,-1,-1,-1,-1,1315,6867,2271,1054,1197,701,1,0,210000
0,469,38,59372,49677,49515,42568,48268,51481,2,1,0,0,0,-1,0,0,10026,7241,50091,25000,5078,2132,1,0,500000
0,19823,41,20441,20245,20070,20621,20347,20389,2,1,0,0,0,0,0,0,1700,1700,1600,700,710,1001,2,0,20000
0,5349,28,205130,212060,225462,116915,116021,114001,1,2,2,0,0,2,2,2,9975,19254,0,8500,0,8000,1,1,220000
0,23766,52,126810,58955,29332,36796,19912,23126,1,2,0,0,0,0,0,0,5000,13003,15000,11000,10000,3000,2,0,150000
0,5661,24,-22,834,-639,1559,-205,613,2,2,1,-1,-1,-1,-1,-1,3000,0,3000,0,2000,1000,1,0,50000
0,5957,38,75433,26358,7860,2983,8767,4691,1,1,-1,-1,-1,-1,-1,-1,27486,7860,3047,8831,4734,11484,1,0,500000
0,25582,31,0,200,100,300,200,499,2,1,1,-1,2,-1,0,0,200,0,300,0,399,100,2,0,180000
0,14981,23,28224,29276,28635,30127,30525,29793,2,1,2,2,2,2,2,2,1800,150,2250,1000,0,700,1,1,30000
0,270,27,13694,14880,14242,13968,14319,2614,2,2,3,2,2,0,0,-1,1700,0,426,501,2614,1390,1,1,50000
0,20743,46,390,3182,780,0,0,0,2,1,-2,-2,-2,-2,-2,-2,3182,780,0,0,0,0,1,1,180000
0,27430,44,23904,21643,19743,20298,15475,15852,2,1,0,0,0,0,0,0,1400,1400,1300,1000,1000,1000,1,0,240000
0,19531,34,1919,1831,163,1028,0,0,2,2,-1,-1,-1,-1,-1,-2,1831,163,1028,0,0,0,2,0,100000
0,20735,49,10105,114804,117262,117427,116637,115794,1,1,0,0,0,0,0,0,106000,5800,5700,4400,8421,0,1,0,120000
0,25952,48,43810,44504,46174,47193,48105,49327,2,1,0,0,0,0,0,0,1723,2393,2090,2000,2000,1803,2,0,90000
0,25813,36,47317,49212,49243,5112,48455,48456,1,1,0,0,0,2,0,0,3000,5450,0,45554,2100,1900,2,0,50000
0,25734,29,990,5850,0,0,0,0,1,2,-2,-2,-2,-2,-2,-2,5850,0,0,0,0,0,2,0,270000
0,19786,40,-3549,-8964,157499,160946,50228,53525,1,2,-2,-2,-1,0,0,0,4557,168499,12008,3000,4000,10000,2,0,170000
0,9936,38,10825,11377,10760,10973,10693,9888,3,1,0,0,0,0,0,0,1500,1155,368,372,356,500,1,0,50000
0,22144,29,129289,90352,85052,65758,46847,39777,2,1,0,0,0,0,0,0,3713,3546,2589,1960,1733,1379,2,0,140000
0,12595,41,12781,9994,10704,9201,6275,2678,2,1,0,0,0,0,0,0,2000,4000,1000,1000,1000,1000,1,0,80000
0,25561,28,302089,279409,258310,221792,201215,183739,1,2,0,0,0,0,0,0,10049,10106,9021,7029,9093,10018,2,0,500000
0,25140,63,1293,494,1379,-1,272,1628,3,1,-2,-2,-2,-2,-2,-2,496,1385,0,273,1636,531,1,0,220000
0,8676,28,42601,34927,32034,29620,29822,28502,1,2,0,0,0,0,0,0,5000,6010,5000,1200,2000,901,2,0,290000
0,14929,33,21854,17376,18796,117846,118877,121476,2,2,1,0,0,0,0,0,2269,3000,100004,4000,3687,3500,2,0,210000
0,21820,26,11683,9624,9022,-422,6214,2360,1,2,0,0,2,2,-1,2,3000,0,0,6900,0,1300,2,0,310000
0,21737,21,28884,25277,25289,25971,25350,5082,3,1,0,0,0,0,2,0,2091,1600,1600,301,102,40,2,0,30000
0,26432,38,38945,39498,38272,29810,18674,19391,2,2,0,0,0,0,0,0,2511,2000,3000,4000,1000,1000,2,0,50000
0,3572,37,181295,178857,181463,178984,175131,170136,3,1,0,0,0,0,0,0,8019,8008,6700,6800,6324,6120,1,0,190000
0,9531,37,58337,0,0,14515,8758,6882,1,1,-1,-1,-2,-1,-1,0,0,0,14515,8758,6880,8267,2,0,150000
0,6935,28,262,3771,5474,69536,76188,72678,1,2,-1,-1,-1,-1,0,0,3771,5474,69536,10000,4000,2100,2,0,210000
0,12200,23,4821,15898,16862,16110,18458,19112,1,2,0,0,0,0,0,0,12000,1551,579,3000,954,570,2,0,50000
0,5286,36,272899,254078,252427,254160,250645,245851,1,1,0,0,0,0,0,0,9251,10505,9157,9319,9600,8500,2,0,300000
0,23741,57,18379,19571,22729,24346,24940,25539,2,1,0,0,0,0,0,0,1500,3500,2000,1000,1000,1500,2,0,70000
0,2026,42,12426,13143,14152,14435,14802,15256,2,1,2,0,0,0,0,0,1225,1234,517,600,700,710,2,1,20000
0,25716,35,28969,29568,30379,84257,84762,86139,2,1,0,0,0,0,0,0,1500,1706,55000,3200,3300,3300,2,0,110000
0,18159,41,85639,87705,90376,90687,91888,93852,2,1,2,2,2,2,2,2,4200,4800,2500,3900,3400,3400,1,1,210000
0,22644,42,87263,20793,34676,48823,74475,47108,3,1,-2,-2,-2,-2,-2,-2,20803,34682,48919,74481,47108,219844,2,0,420000
0,22242,30,55,-94,-208,-208,993,0,2,2,-1,-1,-2,-2,-1,-1,0,239,0,1201,0,2184,2,0,150000
0,15539,31,100074,107085,115039,117144,117429,117560,2,2,0,0,0,0,0,0,9000,10000,6000,3405,3000,1286,1,0,230000
0,20813,42,11063,10594,11714,13923,13405,13683,2,2,1,2,0,0,2,0,0,1600,2726,0,643,646,1,1,20000
0,4345,38,127626,128136,88423,90235,92154,85510,2,1,0,0,0,0,0,0,5400,3100,3100,3200,3000,3100,2,0,130000
0,21514,25,28518,27774,28987,24960,14358,16123,2,2,2,2,0,0,0,0,0,2027,2000,1000,2000,2000,2,0,30000
0,12152,51,28916,29451,27779,28340,0,0,2,1,0,0,0,0,0,-2,11592,1500,959,0,0,0,1,1,30000
0,20131,43,68612,69971,71846,72372,73475,74842,2,1,2,0,0,0,0,0,3100,3600,2720,2400,2224,3990,2,0,80000
0,25504,32,0,0,0,0,238,0,1,1,1,-2,-2,-2,-1,-1,0,0,0,238,0,0,2,0,260000
0,5339,25,1650,1650,1650,1650,1650,1650,3,2,2,2,4,4,4,4,0,0,0,0,0,0,1,1,20000
0,15421,59,694,694,694,694,694,28948,3,1,-1,-1,-1,-1,-1,-1,694,694,694,694,28948,1044,2,0,60000
0,7790,26,46467,17787,18852,24097,19152,1547,2,2,0,0,0,0,0,-1,1500,1500,5645,500,1547,0,2,0,250000
0,22963,34,56,0,849,0,0,112,1,1,-1,-1,-1,-1,-2,-2,0,849,0,0,112,550,2,0,300000
0,23664,38,195437,176420,63142,39854,9293,-1288,2,1,0,0,0,0,0,0,5000,10000,5048,2000,39958,52000,2,1,110000
0,4829,28,23940,92233,91308,53991,56032,51010,1,2,-1,0,0,0,0,0,75000,5000,4300,2800,2800,3600,2,0,90000
0,15107,45,3455,11997,5874,416,416,416,1,1,-1,-1,-1,-1,-1,-1,12001,5874,416,416,416,416,1,0,220000
0,6554,43,19247,1230,2910,0,0,0,3,1,-1,-1,-1,-1,-2,-2,1230,2910,0,0,0,0,1,0,170000
0,7699,31,77595,78322,66068,61486,60695,58147,3,2,0,0,0,0,0,0,3700,2212,2100,2200,2200,1910,2,0,110000
0,11720,29,44594,45588,46540,47378,46490,47758,1,2,2,2,2,2,2,2,2000,2000,1900,0,2200,3600,2,1,70000
0,15215,28,0,0,0,1545,1156,6099,1,2,1,-2,-2,-1,-1,0,0,0,1545,1156,5000,3000,2,0,200000
0,10467,43,31652,35809,34934,35652,38079,37314,2,1,0,0,2,0,0,2,5000,0,1300,3000,0,1500,2,0,70000
0,384,28,2948,3848,5646,5464,5577,5889,2,2,-1,0,0,2,0,0,1105,1903,0,296,500,95,2,1,170000
0,24950,43,121816,124223,62318,64214,44840,45969,1,2,0,0,0,0,0,0,6000,6000,3000,2000,2000,2000,1,0,130000
0,13958,33,16180,16635,16082,15529,16525,16110,1,2,1,3,3,2,2,2,1000,0,0,1400,0,1504,2,0,20000
0,14769,30,390512,200426,170209,136020,101744,78482,1,2,-2,-2,-2,-2,-2,-2,10063,7784,4632,3458,2671,2027,1,0,440000
0,16898,33,167272,182401,196314,170380,187450,204331,1,2,0,0,0,0,0,0,18000,18000,10000,20000,20000,20000,1,0,280000
0,13351,36,6514,8619,6204,2905,7944,13125,1,2,-1,-1,-1,-1,-1,-1,8619,6206,2905,7944,13524,16233,2,0,310000
0,2927,34,24014,25891,27385,27834,28241,28130,2,1,2,2,2,2,2,2,2274,2217,1200,1000,500,2000,2,1,30000
0,25186,22,26243,25523,28609,28945,28181,29329,2,2,2,2,2,2,2,0,0,3500,1100,0,1600,2500,2,0,30000
0,8554,33,0,0,0,0,0,0,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,400000
0,28047,31,232526,1025,0,26549,0,1000,1,1,0,-1,-1,-1,-1,-2,1025,0,26549,0,1000,150,2,0,440000
0,12857,27,6553,2752,10834,2016,3589,1569,1,2,-1,2,-1,0,-1,-1,0,10834,280,3589,1569,2527,2,0,120000
0,20252,54,0,0,0,0,1805,0,3,1,-2,-2,-2,-2,-2,-2,0,0,0,1805,0,0,2,1,90000
0,23825,51,45096,28907,29691,29104,28968,29440,3,1,0,0,0,0,0,0,1500,1508,1502,1100,1032,4500,2,0,50000
0,910,27,79837,27456,68117,39105,54456,46153,1,2,0,-1,0,-1,-1,-1,27465,50154,39105,54456,46153,40000,2,0,360000
0,8775,25,39445,40799,40832,33843,37015,30074,1,2,0,0,0,0,0,2,2000,1417,1256,4429,1000,0,2,0,150000
0,24810,31,22219,140,0,0,0,0,2,1,0,-1,-1,-2,-2,-2,140,0,0,0,0,0,1,1,60000
0,15928,32,8592,4000,6881,7697,3333,3063,2,1,-1,-1,-1,0,0,-1,4000,6881,5003,3000,3063,0,2,0,80000
0,1496,36,75960,64683,51184,37938,25292,12646,2,1,2,2,2,0,0,0,2000,0,0,0,0,173869,1,0,170000
0,20164,42,20235,19635,19045,18300,17900,17900,2,2,5,4,3,2,0,0,0,0,0,0,0,0,2,1,50000
0,21122,31,8024,9338,11673,12770,12971,13312,2,2,0,0,0,0,0,0,1610,2500,1600,711,700,700,1,0,170000
0,11164,33,3060,2337,766,316,4356,316,1,1,-1,-1,-1,-1,-1,-1,2337,766,316,4356,316,716,2,0,180000
0,5287,33,485298,499489,413019,168770,168964,191188,1,2,0,0,0,0,0,0,22000,18300,26500,30000,27000,25000,2,1,520000
0,25726,34,74917,70878,68463,52987,46867,16335,1,1,2,0,0,2,0,0,3028,4560,78,3171,5015,5047,2,1,300000
0,15908,32,109655,98133,95391,79409,78014,77709,5,2,3,2,0,0,0,0,3500,3515,3307,3014,3009,4000,2,0,110000
0,28287,32,0,0,0,0,0,0,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,30000
0,13395,30,40311,43847,50763,69026,32030,33679,1,2,0,0,0,0,0,0,10000,10000,23000,5000,4000,3500,2,0,180000
0,3702,29,9344,723,723,1038,2035,3664,1,2,-2,-2,-2,-2,-2,-2,723,723,1038,2035,3664,723,2,0,200000
0,21317,60,46362,47393,48631,49143,27709,27549,3,2,0,0,0,0,0,0,1800,2000,1500,1000,1200,1100,1,0,50000
0,23647,43,5631,404,-3,-3,352,0,2,2,-2,-2,-2,-2,-2,-2,404,0,0,355,0,2090,2,0,470000
0,9512,36,22430,23763,24564,26145,26774,27476,2,1,0,0,0,0,0,0,2000,1500,2000,1200,1300,1150,1,0,50000
0,12749,23,28420,27929,28920,27997,28378,29321,2,2,0,0,0,0,0,0,1482,1703,1001,1500,1845,1001,2,1,30000
0,28551,34,50854,17429,17728,17886,18043,19134,2,3,0,0,0,0,0,0,1314,2000,1300,1000,1500,1000,2,0,50000
0,5340,41,71978,73715,74621,72567,77231,78780,2,1,2,0,0,0,0,0,3500,2800,3000,6000,3000,2000,2,0,100000
0,8793,60,50546,50854,50024,20281,20285,20066,1,1,0,0,0,0,0,0,2112,1712,705,759,748,487,1,0,50000
0,25079,50,133208,122199,113462,98146,86452,58846,2,1,0,0,0,0,0,0,6400,5744,3756,2600,2500,2000,1,0,260000
0,25451,25,42684,40407,31811,13898,0,0,2,2,0,0,0,0,0,-2,2000,1814,1000,0,0,0,2,0,50000
0,2776,40,2309,4791,4909,6588,9074,8651,3,1,-1,-1,0,0,0,0,4791,1909,2588,3074,3651,6349,2,0,210000
0,22382,30,0,8417,0,2830,0,0,1,2,-2,-2,-2,-2,-2,-2,8417,0,2830,0,0,500,2,0,410000
0,598,31,0,0,0,0,0,0,3,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,210000
0,14758,24,27896,29938,30061,29621,27956,29484,3,1,2,0,0,0,0,0,2506,1748,1003,1022,2000,1000,2,0,30000
0,1821,54,390,390,390,1878,390,930,1,1,-1,-1,-1,-1,0,-1,390,390,1878,0,930,0,1,1,120000
0,5997,54,50318,50579,48491,29157,29097,29039,3,1,0,0,0,0,0,0,2008,3537,5700,1102,1200,1100,2,0,50000
0,10193,38,142,307,307,614,307,307,2,1,-1,-1,-1,-1,-1,-1,307,307,307,614,307,307,2,0,210000
0,14368,51,87603,93461,95022,95972,98283,97819,1,1,2,2,2,2,2,2,8200,4000,3400,4000,1600,2000,1,1,100000
0,18192,45,43469,44462,45510,46501,47119,47321,3,1,0,0,0,0,0,0,2015,2063,2054,1672,1946,1700,1,0,50000
0,20531,27,58795,62799,61233,61915,69079,67852,2,2,0,0,2,0,0,2,5600,0,2300,8219,0,9000,1,0,150000
0,5904,45,26615,22241,23406,15379,16715,11133,2,1,0,0,0,2,2,2,2000,2000,0,1500,0,1000,2,0,50000
0,14622,27,33299,60857,26324,26091,9558,4242,1,2,-1,-1,-1,-2,-2,-1,60957,27056,26096,9605,4242,930,2,0,500000
0,13585,23,42586,43813,42779,38180,40685,37662,2,2,1,2,2,0,0,2,2200,0,1600,3300,0,1600,2,0,50000
0,16749,36,87021,86708,88909,90352,91355,93241,2,2,2,3,2,2,2,2,2000,4500,3800,3400,3500,3900,1,0,150000
0,7215,52,0,0,0,0,0,0,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,380000
0,7157,30,49259,47114,83908,18801,16494,19191,2,2,0,0,0,0,0,0,2500,3320,2000,1000,3000,1000,1,0,50000
0,8164,49,47585,47582,21391,21867,19774,20486,2,1,2,0,0,0,0,0,2500,1300,2000,700,1000,2600,1,1,50000
0,19518,34,1128,1784,892,946,946,946,1,2,-1,-1,-1,-1,-1,-1,1784,892,1000,946,946,946,2,0,540000
0,28022,29,5567,13011,22396,26359,41627,16709,1,2,-1,-1,0,0,0,0,13011,10001,5023,20150,5082,4134,2,0,400000
0,14860,34,9318,10621,15685,5476,0,0,3,2,-1,-1,-1,-1,-1,-2,10621,15685,5827,0,0,0,2,0,30000
0,27431,40,31852,28526,60032,25443,19600,19405,2,1,0,0,0,0,0,0,1600,2018,1500,1000,1500,1000,1,1,50000
0,16218,38,0,0,0,1158,1158,1158,1,2,-2,-2,-2,-1,0,0,0,0,1158,0,0,0,2,0,230000
0,6862,31,131297,128743,129104,125887,112439,104537,1,2,2,2,2,2,0,0,9735,4000,0,4000,3850,12203,2,1,210000
0,17662,49,-236,-236,11764,11186,6863,6179,2,1,-2,-2,-1,2,0,0,0,12000,0,0,0,0,2,0,290000
0,23727,50,2064,0,0,0,0,324,3,1,-1,-1,-2,-2,-2,-1,0,0,0,0,324,0,2,0,330000
0,12447,58,4473,3273,2473,1473,1473,1473,2,1,-2,-2,-2,-2,-2,-2,3273,2473,1473,1473,1473,1473,1,0,150000
0,12382,35,0,640,31762,42935,2464,2532,1,2,1,-1,-1,-1,-1,-1,640,31764,51986,55000,2532,5717,2,1,500000
0,29854,39,25637,28371,29913,32417,31597,33575,2,2,0,0,0,0,2,2,3500,2000,3000,0,2500,3000,1,1,50000
0,3607,57,83852,85008,83882,66207,65549,60805,1,1,0,0,0,0,0,0,3477,4100,2022,2100,2156,1740,1,0,470000
0,11239,42,390,1260,598,2056,4300,1802,2,1,-2,-2,-2,-2,-2,-2,1260,598,2056,4300,1802,3691,2,0,180000
0,625,24,491,0,0,0,0,0,1,2,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2,0,90000
0,20379,23,3286,6341,6097,6339,5143,5126,1,2,0,0,3,2,0,0,3300,0,511,300,300,1500,1,0,20000
0,27135,43,48540,38410,40291,31869,32186,25554,2,1,0,0,0,0,0,0,4000,5013,4000,5000,5000,5000,1,0,210000
0,22221,28,65862,61532,37214,37680,33708,565,1,2,0,0,0,0,0,0,5000,1954,1420,3708,565,0,2,0,230000
0,2667,32,83275,84220,77956,77682,52300,56223,1,2,0,0,0,0,0,0,3006,3000,2000,222,11170,5000,2,0,150000
